paperID,rank,title,PublicationDate,referenceCount,citationCount,ConferenceID,JournalID,year,venu,authorsName,abstract,isKeyPaper
1563212304,22528,Extended Rectangular Drawings of Plane Graphs with Designated Corners,2002-08-26,10,2,1191926394,,2002,Graph Drawing (GD),"Kazuyuki Miura, Ayako Miyazawa, Takao Nishizeki","In a rectangular drawing of a plane graph, each edge is drawn as a horizontal or vertical line segment, and all faces including the outer face are drawn as rectangles. In this paper, we introduce an extended rectangular drawing in which all inner faces are drawn as rectangles but the outer face is drawn as a rectilinear polygon with designated corners, and give a necessary and sufficient condition for a plane graph to have an extended rectangular drawing.",1
1563472252,21228,Intersection-Free Morphing of Planar Graphs,2003-09-21,25,23,1191926394,,2003,Graph Drawing (GD),"Cesim Erten, Stephen G. Kobourov, Chandan Pitta","Given two different drawings of a planar graph we consider the problem of morphing one drawing into the other. We designed and implemented an algorithm for intersection-free morphing of planar graphs. Our algorithm uses a combination of different techniques to achieve smooth transformations: rigid morphing, compatible triangulations, as well as morphing based on interpolation of the convex representations of the graphs. Our algorithm can morph between drawings with straight-line segments, bends, and curves. Our system is implemented in Java and available as an applet at http://gmorph.cs.arizona.edu.",1
1563721641,22676,Universal sets of n points for 1-bend drawings of planar graphs with n vertices,2007-09-24,11,4,1191926394,,2007,Graph Drawing (GD),"Hazel Everett, Sylvain Lazard, Giuseppe Liotta, Stephen K. Wismath",This paper shows that any planar graph with n vertices can be point-set embedded with at most one bend per edge on a universal set of n points in the plane. An implication of this result is that any number of planar graphs admit a simultaneous embedding without mapping with at most one bend per edge.,1
1564138918,21026,Graphael: a system for generalized force-directed layouts,2004-09-29,16,23,1191926394,,2004,Graph Drawing (GD),"David Forrester, Stephen G. Kobourov, Armand Navabi, Kevin Wampler, Gary V. Yee","The graphael system implements several traditional force-directed layout methods, as well as several novel layout methods for non-Euclidean geometries, including hyperbolic and spherical. The system can handle large graphs, using multi-scale variations of the force-directed methods. Moreover, graphael can layout and visualize graphs that evolve though time, using static views, animation, and morphing. The implementation includes a powerful interface that allows the user to put together existing algorithms and visualization techniques, and to easily add new ones. The system is written in Java and is available as a downloadable program or as an applet at http://graphael.cs.arizona.edu.",1
1564170053,22421,A Geometrical Heuristic for Drawing Concept Lattices,1994-10-10,6,8,1191926394,,1994,Graph Drawing (GD),"Gerd Stumme, Rudolf Wille","Concept lattices are used in formal concept analysis to represent data conceptually so that the original data are still recognizable. Their line diagrams should reflect the semantical relationships within the data. Up to now, no satisfactory automatic drawing programs for this task exist. The geometrical heuristic is the most successful tool for drawing concept lattices manually. It uses a geometric representation as intermediate step between the list of upper covers and the line diagram of the lattice.",1
1564233884,21805,A Characterization of DFS Cotree Critical Graphs,2001-09-23,6,5,1191926394,,2001,Graph Drawing (GD),"Hubert de Fraysseix, Patrice Ossona de Mendez",We give a characterization of DFS-cotree critical graphs which is central to the linear time Kuratowski finding algorithm implemented in PIGALE1.,1
1564330171,18925,Eigensolver methods for progressive multidimensional scaling of large data,2006-09-18,31,180,1191926394,,2006,Graph Drawing (GD),"Ulrik Brandes, Christian Pich","We present a novel sampling-based approximation technique for classical multidimensional scaling that yields an extremely fast layout algorithm suitable even for very large graphs. It produces layouts that compare favorably with other methods for drawing large graphs, and it is among the fastest methods available. In addition, our approach allows for progressive computation, i.e. a rough approximation of the layout can be produced even faster, and then be refined until satisfaction.",1
1564480556,22733,A Linear-Time Algorithm for Bend-Optimal Orthogonal Drawings of Biconnected Cubic Plane Graphs (Extended Abstract),2000-09-20,11,4,1191926394,,2000,Graph Drawing (GD),"Shin-ichi Nakano, Makiko Yoshikawa","An orthogonal drawing of a plane graph G is a drawing of G with the given planar embedding in which each vertex is mapped to a point, each edge is drawn as a sequence of alternate horizontal and vertical line segments, and any two edges do not cross except at their common end. Observe that only a planar graph with the maximum degree four or less has an orthogonal drawing. The best known algorithm to find an orthogonal drawing runs in time O(n7/4xe2x88x9alog n) for any plane graph with n vertices. In this paper we give a linear-time algorithm to find an orthogonal drawing of a given biconnected cubic plane graph with the minimum number of bends.",1
1564524184,21897,Planar Octilinear Drawings with One Bend Per Edge,2014-09-24,20,0,1191926394,,2014,Graph Drawing (GD),"Michael A. Bekos, Martin Gronemann, Michael Kaufmann, Robert Krug","In octilinear drawings of planar graphs, every edge is drawn as an alternating sequence of horizontal, vertical and diagonal line-segments. In this paper, we study octilinear drawings of low edge complexity, i.e., with few bends per edge. A k-planar graph is a planar graph in which each vertex has degree less or equal to k. In particular, we prove that every 4-planar graph admits a planar octilinear drawing with at most one bend per edge on an integer grid of size On 2 xc3x97On. For 5-planar graphs, we prove that one bend per edge still suffices in order to construct planar octilinear drawings, but in super-polynomial area. However, for 6-planar graphs we give a class of graphs whose planar octilinear drawings require at least two bends per edge.",1
1564536329,19508,Dunnart: A Constraint-Based Network Diagram Authoring Tool,2009-02-05,15,49,1191926394,,2009,Graph Drawing (GD),"Tim Dwyer, Kim Marriott, Michael Wybrow","We present a new network diagram authoring tool, Dunnart, that provides continuous network layout . It continuously adjusts the layout in response to user interaction, while still maintaining the layout style and, where reasonable, the current layout topology. The diagram author uses placement constraints, such as alignment and distribution, to tailor the layout style and can guide the layout by repositioning diagram components or rerouting connectors. The key to the flexibility of our approach is the use of topology-preserving constrained graph layout.",1
